category,entity_type,entity,indicator,period,value,note,source
agriculture_trade,national,Tanzania,Agri_GDP_Share_Pct,2024,26.3,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Agri_GDP_Growth_Pct,2024,4.1,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
cooperatives,national,Tanzania,Total_Cooperatives_Registered,2025,7984,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
cooperatives,national,Tanzania,AMCOS_Registered,2025,4619,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
finance_access,national,Tanzania,SACCOS_Registered,2025,2159,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
finance_access,national,Tanzania,SACCOS_Licensed_BoT,2025,982,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
finance_access,national,Tanzania,SACCOS_License_Rate_Pct,2025,45,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
cooperatives,national,Tanzania,New_Cooperatives_Registered,2025,380,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Crop_Sales_Tonnes,2025,2237372,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Crop_Sales_Value_TZS_Billions,2025,4279,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
cooperatives,national,Tanzania,Agro_Inputs_Value_TZS_Billions,2025,686,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Coffee_Export_via_Coop_Tonnes,2025,15852,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Coffee_Export_via_Coop_USD_M,2025,74,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
cooperatives,national,Tanzania,Digital_Scales_Distributed,2025,4634,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Cashew_Production_Tonnes,2025,528260,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
agriculture_trade,national,Tanzania,Cashew_Export_Value_USD_M,2025,583.7,,TCDC/Ushirika statistics (ushirika.go.tz) | NBS Statistical Abstract 2024 / Tanzania in Figures
cooperatives,region,Arusha,AMCOS,FY2024/25,46,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Arusha,Total_Cooperatives_Jun2025,FY2024/25,234,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Arusha,Total_Cooperatives_Jun2024,FY2024/25,232,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Arusha,New_Cooperatives_FY2024_25,FY2024/25,2,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dar es Salaam,AMCOS,FY2024/25,21,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dar es Salaam,Total_Cooperatives_Jun2025,FY2024/25,675,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dar es Salaam,Total_Cooperatives_Jun2024,FY2024/25,655,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dar es Salaam,New_Cooperatives_FY2024_25,FY2024/25,20,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dodoma,AMCOS,FY2024/25,63,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dodoma,Total_Cooperatives_Jun2025,FY2024/25,158,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dodoma,Total_Cooperatives_Jun2024,FY2024/25,136,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Dodoma,New_Cooperatives_FY2024_25,FY2024/25,22,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Geita,AMCOS,FY2024/25,233,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Geita,Total_Cooperatives_Jun2025,FY2024/25,583,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Geita,Total_Cooperatives_Jun2024,FY2024/25,569,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Geita,New_Cooperatives_FY2024_25,FY2024/25,14,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Iringa,AMCOS,FY2024/25,88,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Iringa,Total_Cooperatives_Jun2025,FY2024/25,191,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Iringa,Total_Cooperatives_Jun2024,FY2024/25,187,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Iringa,New_Cooperatives_FY2024_25,FY2024/25,4,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kagera,AMCOS,FY2024/25,276,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kagera,Total_Cooperatives_Jun2025,FY2024/25,362,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kagera,Total_Cooperatives_Jun2024,FY2024/25,349,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kagera,New_Cooperatives_FY2024_25,FY2024/25,13,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Katavi,AMCOS,FY2024/25,43,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Katavi,Total_Cooperatives_Jun2025,FY2024/25,56,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Katavi,Total_Cooperatives_Jun2024,FY2024/25,53,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Katavi,New_Cooperatives_FY2024_25,FY2024/25,3,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kigoma,AMCOS,FY2024/25,155,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kigoma,Total_Cooperatives_Jun2025,FY2024/25,224,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kigoma,Total_Cooperatives_Jun2024,FY2024/25,203,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kigoma,New_Cooperatives_FY2024_25,FY2024/25,21,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kilimanjaro,AMCOS,FY2024/25,126,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kilimanjaro,Total_Cooperatives_Jun2025,FY2024/25,300,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kilimanjaro,Total_Cooperatives_Jun2024,FY2024/25,298,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Kilimanjaro,New_Cooperatives_FY2024_25,FY2024/25,2,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Lindi,AMCOS,FY2024/25,169,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Lindi,Total_Cooperatives_Jun2025,FY2024/25,200,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Lindi,Total_Cooperatives_Jun2024,FY2024/25,193,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Lindi,New_Cooperatives_FY2024_25,FY2024/25,7,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Manyara,AMCOS,FY2024/25,60,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Manyara,Total_Cooperatives_Jun2025,FY2024/25,154,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Manyara,Total_Cooperatives_Jun2024,FY2024/25,149,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Manyara,New_Cooperatives_FY2024_25,FY2024/25,5,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Mara,AMCOS,FY2024/25,258,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Mara,Total_Cooperatives_Jun2025,FY2024/25,371,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Mara,Total_Cooperatives_Jun2024,FY2024/25,356,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Mara,New_Cooperatives_FY2024_25,FY2024/25,15,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Mbeya,AMCOS,FY2024/25,206,,TCDC/Ushirika statistics (ushirika.go.tz)
cooperatives,region,Mbeya,Total_Cooperatives_Jun2025,FY2024/25,411,,TCDC/Ushirika statistics (ushirika.go.tz)
